cycle_idx,capacity,capacity_local_slope,capacity_smooth,capacity_residual,I_error_abs_mean,I_error_abs_std,I_error_abs_range,V_error_abs_mean,V_error_abs_std,V_error_abs_range
548,1.3601216766554785,-0.00025411602693681257,1.3210857341621367,0.039035942493341746,3.41928163478355,1.4241785150439232,4.019825111565088,1.3246933805918197,0.8819435061536879,4.185769008986282
552,1.3395306867947354,-0.00023709365244864444,1.320109262515151,0.019421424279584487,3.389027063743315,1.4535313935101917,4.015485422784263,1.3517331767262313,0.9049648164955166,4.179823227881331
556,1.3290286565120697,-0.00023815921658529304,1.3191889849425475,0.009839671569522146,3.37349091042091,1.468092614478,4.0150960606384185,1.36485043325323,0.9178963629475047,4.179968221936233
560,1.3236741274998955,-0.00027817432591750735,1.3182039887824686,0.0054701387174269644,3.3601623744804723,1.4802201982129861,4.014339503928689,1.3755669054338888,0.926718634919363,4.181231844022065
564,1.318633896753293,-0.00038795720674766887,1.3169635903352075,0.00167030641808541,3.3579763513073004,1.4822518531404347,4.013879208251154,1.37936839261649,0.9267613534288085,4.179767986823894
568,1.3134751321324272,-0.0005627740330680364,1.3151003311284872,-0.0016251989960600621,3.344789451762768,1.494376377987651,4.0142443436082935,1.3874558311469753,0.9378070308366392,4.179746590091069
572,1.3132020634442203,-0.0006966716440883203,1.3124613980706632,0.0007406653735571034,3.3557997962216457,1.484364223201411,4.014802390460764,1.379662087847396,0.9278429936842054,4.180916666453011
576,1.3077959946944353,-0.0007255230828341064,1.3095269579757807,-0.0017309632813453657,3.3425648574955464,1.4963086829388677,4.014589521543814,1.3884556445083012,0.9383721758832481,4.17953336930994
580,1.3030329186405918,-0.0007218796159219887,1.3066572134079903,-0.0036242947673985615,3.340536252031426,1.4983384333223322,4.01619933275091,1.39372083784029,0.9402156869405304,4.180097104438271
584,1.3033573559038203,-0.0007055761236361147,1.3037519210484048,-0.0003945651445844689,3.340402411423813,1.4984928230267904,4.016200977959538,1.3910780657349147,0.9381323606070769,4.180395551517508
588,1.3034100438655642,-0.0006781529046169243,1.3010126044189014,0.002397439446662819,3.3514976970725128,1.488300770220841,4.0155995590584,1.3810942257638192,0.9289200768713985,4.179669788723895
592,1.2978870806495706,-0.0006687393845343781,1.2983266978114694,-0.0004396171618987754,3.3380083409041843,1.5003179904731205,4.01398692373165,1.3909008088829138,0.9410620788182452,4.179596703276086
596,1.2980735056918902,-0.0006647883771210839,1.2956626893426264,0.002410816349263767,3.3382731436722537,1.5001980187781037,4.014866663775901,1.390806514844901,0.9379900988721077,4.1805855344313505
600,1.293463613844243,-0.0006644004179100771,1.2930083907945007,0.00045522304974232597,3.3363031652696034,1.5023223799846208,4.015744991812296,1.3933957769986498,0.9422101044682805,4.181532321860186
604,1.288003392619118,-0.000667542916626851,1.2903474859993458,-0.0023440933802278963,3.3225639405348355,1.5142652894205395,4.016860254926333,1.4044267410701032,0.9523792313617188,4.179848965925211
608,1.2874525221379407,-0.000672306140802742,1.2876680474614859,-0.00021552532354518483,3.322606814642212,1.5144614085326202,4.021918780567897,1.4041955708459704,0.9509391545077771,4.180042377357149
612,1.3090153642307354,-0.0006769346416528599,1.2849690368729239,0.024046327357811537,3.365340633431492,1.4761422615022923,4.015445318310015,1.3637159687939626,0.921111448757735,4.169185123245787
614,1.3250793286429356,-0.0006780256389090633,1.2836129855951057,0.04146634304782992,3.383255334690095,1.4597989517612178,4.015817229345731,1.3553492570901946,0.9070695944943784,4.185910655411679
